,activateable,associateEntityType,associateParentEntity,createable,custom,customSetting,deepCloneable,deletable,deprecatedAndHidden,feedEnabled,hasSubtypes,isInterface,isSubtype,keyPrefix,label,labelPlural,layoutable,mergeable,mruEnabled,name,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,updateable,urls
737,False,,,False,False,False,False,False,False,False,False,False,False,0Qu,Report Event,Report Events,False,False,False,ReportEvent,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ReportEvent/{ID}'), ('describe', '/services/data/v57.0/sobjects/ReportEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/ReportEvent')])"
738,False,,,False,False,False,False,False,False,False,False,False,False,0Ol,Report Event Stream,Report Event Streams,False,False,False,ReportEventStream,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ReportEventStream/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/ReportEventStream/eventSchema'), ('describe', '/services/data/v57.0/sobjects/ReportEventStream/describe'), ('sobject', '/services/data/v57.0/sobjects/ReportEventStream')])"
739,False,Feed,Report,False,False,False,False,True,False,False,False,False,False,,Report Feed,Report Feed,False,False,False,ReportFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ReportFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/ReportFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/ReportFeed')])"
740,False,,,True,False,False,False,True,False,False,False,False,False,0J4,Service Provider SAML Attribute,Service Provider SAML Attributes,False,False,False,SPSamlAttributes,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SPSamlAttributes/{ID}'), ('describe', '/services/data/v57.0/sobjects/SPSamlAttributes/describe'), ('sobject', '/services/data/v57.0/sobjects/SPSamlAttributes')])"
741,False,,,False,False,False,False,False,False,False,False,False,False,0LE,SAML Single Sign-On Setting,SAML Single Sign-On Settings,False,False,False,SamlSsoConfig,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SamlSsoConfig/{ID}'), ('describe', '/services/data/v57.0/sobjects/SamlSsoConfig/describe'), ('sobject', '/services/data/v57.0/sobjects/SamlSsoConfig')])"
742,False,,,False,False,False,False,True,False,False,False,False,False,01N,Custom S-Control,Custom S-Controls,False,False,False,Scontrol,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/Scontrol/{ID}'), ('describe', '/services/data/v57.0/sobjects/Scontrol/describe'), ('sobject', '/services/data/v57.0/sobjects/Scontrol')])"
743,False,Localization,Scontrol,True,False,False,False,True,False,False,False,False,False,,Scontrol Localization,Scontrol Localization,False,False,False,ScontrolLocalization,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ScontrolLocalization/{ID}'), ('describe', '/services/data/v57.0/sobjects/ScontrolLocalization/describe'), ('sobject', '/services/data/v57.0/sobjects/ScontrolLocalization')])"
744,False,,,True,False,False,False,True,False,False,False,False,False,01f,Scorecard,Scorecards,True,False,True,Scorecard,True,True,True,False,False,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/Scorecard/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/Scorecard/{ID}'), ('describe', '/services/data/v57.0/sobjects/Scorecard/describe'), ('layouts', '/services/data/v57.0/sobjects/Scorecard/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/Scorecard')])"
745,False,,,True,False,False,False,True,False,False,False,False,False,0Qn,Scorecard Association,Scorecard Associations,True,False,True,ScorecardAssociation,True,True,False,False,False,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/ScorecardAssociation/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/ScorecardAssociation/{ID}'), ('describe', '/services/data/v57.0/sobjects/ScorecardAssociation/describe'), ('layouts', '/services/data/v57.0/sobjects/ScorecardAssociation/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/ScorecardAssociation')])"
746,False,,,True,False,False,False,True,False,False,False,False,False,0Om,Scorecard Metric,Scorecard Metrics,True,False,False,ScorecardMetric,True,True,True,False,False,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/ScorecardMetric/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/ScorecardMetric/{ID}'), ('describe', '/services/data/v57.0/sobjects/ScorecardMetric/describe'), ('layouts', '/services/data/v57.0/sobjects/ScorecardMetric/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/ScorecardMetric')])"
747,False,Share,Scorecard,True,False,False,False,True,False,False,False,False,False,,Scorecard Share,Scorecard Share,False,False,False,ScorecardShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ScorecardShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/ScorecardShare/describe'), ('sobject', '/services/data/v57.0/sobjects/ScorecardShare')])"
748,False,,,False,False,False,False,False,False,False,False,False,False,4co,Search Layout,Search Layouts,False,False,False,SearchLayout,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SearchLayout/{ID}'), ('describe', '/services/data/v57.0/sobjects/SearchLayout/describe'), ('sobject', '/services/data/v57.0/sobjects/SearchLayout')])"
749,False,,,True,False,False,False,True,False,False,False,False,False,0MD,Promoted Search Term,Promoted Search Terms,True,False,False,SearchPromotionRule,True,True,True,False,False,True,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SearchPromotionRule/{ID}'), ('describe', '/services/data/v57.0/sobjects/SearchPromotionRule/describe'), ('layouts', '/services/data/v57.0/sobjects/SearchPromotionRule/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/SearchPromotionRule')])"
750,False,,,True,False,False,False,True,False,False,False,False,False,09v,Security Custom Baseline,Security Custom Baselines,False,False,False,SecurityCustomBaseline,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SecurityCustomBaseline/{ID}'), ('describe', '/services/data/v57.0/sobjects/SecurityCustomBaseline/describe'), ('sobject', '/services/data/v57.0/sobjects/SecurityCustomBaseline')])"
751,False,,,True,False,False,False,True,False,False,False,False,False,0q6,Seller,Sellers,True,False,True,Seller,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/Seller/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/Seller/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/Seller/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/Seller/describe'), ('layouts', '/services/data/v57.0/sobjects/Seller/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/Seller')])"
752,False,History,Seller,False,False,False,False,False,False,False,False,False,False,,Seller History,Seller History,False,False,False,SellerHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SellerHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/SellerHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/SellerHistory')])"
753,False,Share,Seller,True,False,False,False,True,False,False,False,False,False,,Seller Share,Seller Share,False,False,False,SellerShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SellerShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/SellerShare/describe'), ('sobject', '/services/data/v57.0/sobjects/SellerShare')])"
754,False,,,True,False,False,False,True,False,False,False,False,False,810,Service Contract,Service Contracts,True,False,True,ServiceContract,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/ServiceContract/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/ServiceContract/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/ServiceContract/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/ServiceContract/describe'), ('quickActions', '/services/data/v57.0/sobjects/ServiceContract/quickActions'), ('layouts', '/services/data/v57.0/sobjects/ServiceContract/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/ServiceContract')])"
755,False,ChangeEvent,ServiceContract,False,False,False,False,False,False,False,False,False,False,,Service Contract Change Event,Service Contract Change Event,False,False,False,ServiceContractChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ServiceContractChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/ServiceContractChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/ServiceContractChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/ServiceContractChangeEvent')])"
756,False,Feed,ServiceContract,False,False,False,False,True,False,False,False,False,False,,Service Contract Feed,Service Contract Feed,False,False,False,ServiceContractFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ServiceContractFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/ServiceContractFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/ServiceContractFeed')])"
757,False,History,ServiceContract,False,False,False,False,False,False,False,False,False,False,,Service Contract History,Service Contract History,False,False,False,ServiceContractHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ServiceContractHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/ServiceContractHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/ServiceContractHistory')])"
758,False,Share,ServiceContract,True,False,False,False,True,False,False,False,False,False,,Service Contract Share,Service Contract Share,False,False,False,ServiceContractShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ServiceContractShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/ServiceContractShare/describe'), ('sobject', '/services/data/v57.0/sobjects/ServiceContractShare')])"
759,False,,,False,False,False,False,False,False,False,False,False,False,9gd,Service Setup Provisioning,Service Setup Provisionings,False,False,False,ServiceSetupProvisioning,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ServiceSetupProvisioning/{ID}'), ('describe', '/services/data/v57.0/sobjects/ServiceSetupProvisioning/describe'), ('sobject', '/services/data/v57.0/sobjects/ServiceSetupProvisioning')])"
760,False,,,False,False,False,False,False,False,False,False,False,False,0Zh,Session Hijacking Event,Session Hijacking Events,False,False,False,SessionHijackingEvent,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SessionHijackingEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/SessionHijackingEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/SessionHijackingEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/SessionHijackingEvent')])"
761,False,,,False,False,False,False,False,False,False,False,False,False,0Zj,Session Hijacking Event Store,Session Hijacking Event Stores,True,False,True,SessionHijackingEventStore,True,True,False,False,False,False,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/SessionHijackingEventStore/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/SessionHijackingEventStore/{ID}'), ('describe', '/services/data/v57.0/sobjects/SessionHijackingEventStore/describe'), ('quickActions', '/services/data/v57.0/sobjects/SessionHijackingEventStore/quickActions'), ('layouts', '/services/data/v57.0/sobjects/SessionHijackingEventStore/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/SessionHijackingEventStore')])"
762,False,Feed,SessionHijackingEventStore,False,False,False,False,True,False,False,False,False,False,,Session Hijacking Event Store Feed,Session Hijacking Event Store Feed,False,False,False,SessionHijackingEventStoreFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SessionHijackingEventStoreFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/SessionHijackingEventStoreFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/SessionHijackingEventStoreFeed')])"
763,False,,,False,False,False,False,False,False,False,False,False,False,5Pa,Session Permission Set Activation,Session Permission Set Activations,True,False,False,SessionPermSetActivation,True,False,True,False,False,False,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/SessionPermSetActivation/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/SessionPermSetActivation/{ID}'), ('describe', '/services/data/v57.0/sobjects/SessionPermSetActivation/describe'), ('layouts', '/services/data/v57.0/sobjects/SessionPermSetActivation/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/SessionPermSetActivation')])"
764,False,,,True,False,False,False,True,False,False,False,False,False,3Ys,Setup Assistant Step,Setup Assistant Steps,False,False,False,SetupAssistantStep,True,True,True,False,True,True,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SetupAssistantStep/{ID}'), ('describe', '/services/data/v57.0/sobjects/SetupAssistantStep/describe'), ('sobject', '/services/data/v57.0/sobjects/SetupAssistantStep')])"
765,False,,,False,False,False,False,False,False,False,False,False,False,0Ym,Setup Audit Trail Entry,Setup Audit Trail Entries,False,False,False,SetupAuditTrail,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SetupAuditTrail/{ID}'), ('describe', '/services/data/v57.0/sobjects/SetupAuditTrail/describe'), ('sobject', '/services/data/v57.0/sobjects/SetupAuditTrail')])"
766,False,,,True,False,False,False,True,False,False,False,False,False,0J0,Setup Entity Access,Setup Entity Access,False,False,False,SetupEntityAccess,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SetupEntityAccess/{ID}'), ('describe', '/services/data/v57.0/sobjects/SetupEntityAccess/describe'), ('sobject', '/services/data/v57.0/sobjects/SetupEntityAccess')])"
767,False,,,False,False,False,False,False,False,True,False,False,False,0DM,Site,Sites,False,False,False,Site,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/Site/{ID}'), ('describe', '/services/data/v57.0/sobjects/Site/describe'), ('sobject', '/services/data/v57.0/sobjects/Site')])"
768,False,,,False,False,False,False,False,False,False,False,False,False,0GV,Site Detail,Site Details,False,False,False,SiteDetail,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SiteDetail/{ID}'), ('describe', '/services/data/v57.0/sobjects/SiteDetail/describe'), ('sobject', '/services/data/v57.0/sobjects/SiteDetail')])"
769,False,Feed,Site,False,False,False,False,True,False,False,False,False,False,,Site,Site,False,False,False,SiteFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SiteFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/SiteFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/SiteFeed')])"
770,False,History,Site,False,False,False,False,False,False,False,False,False,False,,Site History,Site History,False,False,False,SiteHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SiteHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/SiteHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/SiteHistory')])"
771,False,,,True,False,False,False,True,False,False,False,False,False,0Xs,Trusted Domains for Inline Frames,Trusted Domains for Inline Frames,False,False,False,SiteIframeWhiteListUrl,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SiteIframeWhiteListUrl/{ID}'), ('describe', '/services/data/v57.0/sobjects/SiteIframeWhiteListUrl/describe'), ('sobject', '/services/data/v57.0/sobjects/SiteIframeWhiteListUrl')])"
772,False,,,True,False,False,False,True,False,False,False,False,False,0H0,Site Redirect Mapping,Site Redirect Mapping,False,False,False,SiteRedirectMapping,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SiteRedirectMapping/{ID}'), ('describe', '/services/data/v57.0/sobjects/SiteRedirectMapping/describe'), ('sobject', '/services/data/v57.0/sobjects/SiteRedirectMapping')])"
773,False,,,False,False,False,False,False,False,False,False,False,False,552,Entitlement Process,Entitlement Processes,True,False,True,SlaProcess,True,False,True,True,False,False,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/SlaProcess/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/SlaProcess/{ID}'), ('describe', '/services/data/v57.0/sobjects/SlaProcess/describe'), ('layouts', '/services/data/v57.0/sobjects/SlaProcess/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/SlaProcess')])"
774,False,,,True,False,False,False,True,False,False,False,False,False,501,Solution,Solutions,True,False,True,Solution,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/Solution/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/Solution/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/Solution/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/Solution/describe'), ('layouts', '/services/data/v57.0/sobjects/Solution/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/Solution')])"
775,False,Feed,Solution,False,False,False,False,True,False,False,False,False,False,,Solution Feed,Solution Feed,False,False,False,SolutionFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SolutionFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/SolutionFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/SolutionFeed')])"
776,False,History,Solution,False,False,False,False,False,False,False,False,False,False,,Solution History,Solution History,False,False,False,SolutionHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SolutionHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/SolutionHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/SolutionHistory')])"
777,False,,,False,False,False,False,False,False,False,False,False,False,,Solution Status Value,Solution Status Value,False,False,False,SolutionStatus,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SolutionStatus/{ID}'), ('describe', '/services/data/v57.0/sobjects/SolutionStatus/describe'), ('sobject', '/services/data/v57.0/sobjects/SolutionStatus')])"
778,False,,,False,False,False,False,False,False,False,False,False,False,1ST,Stamp,Stamps,False,False,False,Stamp,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/Stamp/{ID}'), ('describe', '/services/data/v57.0/sobjects/Stamp/describe'), ('sobject', '/services/data/v57.0/sobjects/Stamp')])"
779,False,,,False,False,False,False,False,False,False,False,False,False,1SA,Stamp Assignment,Stamp Assignments,False,False,False,StampAssignment,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/StampAssignment/{ID}'), ('describe', '/services/data/v57.0/sobjects/StampAssignment/describe'), ('sobject', '/services/data/v57.0/sobjects/StampAssignment')])"
780,False,Localization,Stamp,True,False,False,False,True,False,False,False,False,False,,Translation,Translation,False,False,False,StampLocalization,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/StampLocalization/{ID}'), ('describe', '/services/data/v57.0/sobjects/StampLocalization/describe'), ('sobject', '/services/data/v57.0/sobjects/StampLocalization')])"
781,False,,,True,False,False,False,True,False,False,False,False,False,081,Static Resource,Static Resources,False,False,True,StaticResource,True,True,True,True,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/StaticResource/{ID}'), ('describe', '/services/data/v57.0/sobjects/StaticResource/describe'), ('sobject', '/services/data/v57.0/sobjects/StaticResource')])"
782,False,,,True,False,False,False,True,False,False,False,False,False,0M6,Streaming Channel,Streaming Channels,True,False,True,StreamingChannel,True,True,True,False,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/StreamingChannel/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/StreamingChannel/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/StreamingChannel/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/StreamingChannel/describe'), ('layouts', '/services/data/v57.0/sobjects/StreamingChannel/describe/layouts'), ('push', '/services/data/v57.0/sobjects/StreamingChannel/{ID}/push'), ('sobject', '/services/data/v57.0/sobjects/StreamingChannel')])"
783,False,Share,StreamingChannel,True,False,False,False,True,False,False,False,False,False,,Streaming Channel Share,Streaming Channel Share,False,False,False,StreamingChannelShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/StreamingChannelShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/StreamingChannelShare/describe'), ('sobject', '/services/data/v57.0/sobjects/StreamingChannelShare')])"
784,False,,,False,False,False,False,False,False,False,False,False,False,0KD,Tab Definition,Tab Definitions,False,False,False,TabDefinition,True,False,False,True,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TabDefinition/{ID}'), ('describe', '/services/data/v57.0/sobjects/TabDefinition/describe'), ('sobject', '/services/data/v57.0/sobjects/TabDefinition')])"
785,False,,,True,False,False,False,True,False,False,False,False,False,00T,Task,Tasks,True,False,True,Task,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/Task/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/Task/{ID}'), ('describe', '/services/data/v57.0/sobjects/Task/describe'), ('quickActions', '/services/data/v57.0/sobjects/Task/quickActions'), ('layouts', '/services/data/v57.0/sobjects/Task/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/Task')])"
786,False,ChangeEvent,Task,False,False,False,False,False,False,False,False,False,False,,Task Change Event,Task Change Event,False,False,False,TaskChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TaskChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/TaskChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/TaskChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/TaskChangeEvent')])"
787,False,Feed,Task,False,False,False,False,True,False,False,False,False,False,,Task Feed,Task Feed,False,False,False,TaskFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TaskFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/TaskFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/TaskFeed')])"
788,False,,,False,False,False,False,False,False,False,False,False,False,,Task Priority Value,Task Priority Value,False,False,False,TaskPriority,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TaskPriority/{ID}'), ('describe', '/services/data/v57.0/sobjects/TaskPriority/describe'), ('sobject', '/services/data/v57.0/sobjects/TaskPriority')])"
789,False,,,False,False,False,False,False,False,False,False,False,False,,Task Status Value,Task Status Value,False,False,False,TaskStatus,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TaskStatus/{ID}'), ('describe', '/services/data/v57.0/sobjects/TaskStatus/describe'), ('sobject', '/services/data/v57.0/sobjects/TaskStatus')])"
790,False,,,False,False,False,False,False,False,False,False,False,False,0UT,Tenant Usage Entitlement,Tenant Usage Entitlements,True,False,False,TenantUsageEntitlement,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TenantUsageEntitlement/{ID}'), ('describe', '/services/data/v57.0/sobjects/TenantUsageEntitlement/describe'), ('layouts', '/services/data/v57.0/sobjects/TenantUsageEntitlement/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/TenantUsageEntitlement')])"
791,False,,,True,False,False,False,True,False,False,False,False,False,0Hd,Test Suite Membership,Test Suite Memberships,False,False,False,TestSuiteMembership,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TestSuiteMembership/{ID}'), ('describe', '/services/data/v57.0/sobjects/TestSuiteMembership/describe'), ('sobject', '/services/data/v57.0/sobjects/TestSuiteMembership')])"
792,False,,,False,False,False,False,False,False,False,False,False,False,0Jr,Third Party Account Link,Third Party Account Links,False,False,False,ThirdPartyAccountLink,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ThirdPartyAccountLink/{ID}'), ('describe', '/services/data/v57.0/sobjects/ThirdPartyAccountLink/describe'), ('sobject', '/services/data/v57.0/sobjects/ThirdPartyAccountLink')])"
793,False,,,True,False,False,False,False,False,False,False,False,False,0hY,Threat Detection Feedback,Threat Detection Feedback,True,False,True,ThreatDetectionFeedback,True,True,False,False,False,False,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/ThreatDetectionFeedback/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/ThreatDetectionFeedback/{ID}'), ('describe', '/services/data/v57.0/sobjects/ThreatDetectionFeedback/describe'), ('quickActions', '/services/data/v57.0/sobjects/ThreatDetectionFeedback/quickActions'), ('layouts', '/services/data/v57.0/sobjects/ThreatDetectionFeedback/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/ThreatDetectionFeedback')])"
794,False,Feed,ThreatDetectionFeedback,False,False,False,False,True,False,False,False,False,False,,Threat Detection Feedback Feed,Threat Detection Feedback Feed,False,False,False,ThreatDetectionFeedbackFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ThreatDetectionFeedbackFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/ThreatDetectionFeedbackFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/ThreatDetectionFeedbackFeed')])"
795,False,,,True,False,False,False,True,False,False,False,False,False,0Jz,Goal,Goals,False,False,False,TodayGoal,True,True,True,False,False,True,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TodayGoal/{ID}'), ('describe', '/services/data/v57.0/sobjects/TodayGoal/describe'), ('sobject', '/services/data/v57.0/sobjects/TodayGoal')])"
796,False,Share,TodayGoal,True,False,False,False,True,False,False,False,False,False,,Goal Share,Goal Share,False,False,False,TodayGoalShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TodayGoalShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/TodayGoalShare/describe'), ('sobject', '/services/data/v57.0/sobjects/TodayGoalShare')])"
797,False,,,True,False,False,False,True,False,True,False,False,False,0TO,Topic,Topics,True,False,True,Topic,True,True,True,True,True,False,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/Topic/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/Topic/{ID}'), ('describe', '/services/data/v57.0/sobjects/Topic/describe'), ('layouts', '/services/data/v57.0/sobjects/Topic/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/Topic')])"
798,False,,,True,False,False,False,True,False,False,False,False,False,0FT,Topic Assignment,Topic Assignments,False,False,False,TopicAssignment,True,True,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TopicAssignment/{ID}'), ('describe', '/services/data/v57.0/sobjects/TopicAssignment/describe'), ('sobject', '/services/data/v57.0/sobjects/TopicAssignment')])"
799,False,Feed,Topic,False,False,False,False,True,False,False,False,False,False,,Topic Feed,Topic Feed,False,False,False,TopicFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TopicFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/TopicFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/TopicFeed')])"
800,False,Localization,Topic,True,False,False,False,True,False,False,False,False,False,,Translation,Translation,False,False,False,TopicLocalization,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TopicLocalization/{ID}'), ('describe', '/services/data/v57.0/sobjects/TopicLocalization/describe'), ('sobject', '/services/data/v57.0/sobjects/TopicLocalization')])"
